idx,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40,r41,r42,r43,r44,r45
B5,0.1265738899933731,0.1766770670826833,0.1214491560312886,0.08547754034016572,0.06431005110732538,0.07129595246936501,0.026729559748427674,0.04839939024390244,0.01223091976516634,0.05592105263157895,0.04844961240310078,0.017253774263120056,0.0769529731830548,0.08529688972667294,0.03739170086639307,0.08513708513708514,0.13003778337531485,0.010186160871092378,0.11209213051823416,0.1407337128399747,0.06454282167976831,0.16158093577448415,0.05908944139489829,0.12051077414205906,0.020322773460848775,0.1273176761433869,0.05223568742164647,0.11785929043896573,0.1137577002053388,0.012597258243793997,0.11988086373790022,0.03029294274300932,0.11550468262226847,0.11607142857142858,0.057763645998940114,0.12008353637312913,0.11293721028234302,0.0827433628318584,0.11867704280155641,0.08213312572985597,0.1485688323489323,0.11224925309432351,0.17966830466830466,0.039645522388059705,0.10678488820354665,0.028589580686149935
C5,0.18032212885154061,0.1431276031806134,0.2013793103448276,0.10797266514806378,0.0756087142246903,0.0975609756097561,0.03165630299604296,0.07673667205169628,0.02665299846232701,0.08488175675675676,0.09591013824884792,0.025388765471278957,0.13529411764705881,0.1472790813779331,0.061667488899852,0.1187248076218395,0.1935483870967742,0.027188081936685288,0.13293650793650794,0.219117180057161,0.10063965884861407,0.20864338866628507,0.09039920818211811,0.17082683307332294,0.04163955757970072,0.19173399627097576,0.09382239382239382,0.16936936936936936,0.1788784281620958,0.0349283967865875,0.15236051502145923,0.04596491228070176,0.14928324270884824,0.18747441670077772,0.07458912768647281,0.1776747779065276,0.1622103386809269,0.11378446115288221,0.20153387302939924,0.11581108829568788,0.21466992665036674,0.17447916666666666,0.2381902860944777,0.05560619872379216,0.13771626297577855,0.04602649006622517
D5,0.057982850142915474,0.05025357307514984,0.05480769230769231,0.07387289516567083,0.02066929133858268,0.0256978289765175,0.018308080808080808,0.02186523873270861,0.0035481963335304554,0.030288226673180263,0.022915340547422024,0.008045052292839904,0.0525103638876094,0.044158747903856904,0.02632937532266391,0.03221704111911827,0.060175054704595186,0.00917048770320967,0.04014272970561998,0.07855855855855856,0.03494252873563218,0.06702412868632708,0.02193645990922844,0.05771812080536913,0.007213114754098361,0.0629346314325452,0.03175378602833415,0.05168621700879766,0.0548072457036693,0.005627705627705628,0.049766056997022544,0.013798390187811422,0.034502262443438916,0.061205706396686606,0.019716574245224893,0.05539830165790538,0.054337899543379,0.025815879201169022,0.06606990622335891,0.03610875106202209,0.06426332288401254,0.053694581280788176,0.07877758913412564,0.013875123885034688,0.050705467372134036,0.010793871866295265
E5,0.0784313725490196,0.08286674132138858,0.07052896725440806,0.040897097625329816,0.16044776119402984,0.10297766749379653,0.044850498338870434,0.036214953271028034,0.010825439783491205,0.03236994219653179,0.02642113690952762,0.024826216484607744,0.05298759864712514,0.05927051671732523,0.032171581769437,0.054524361948955914,0.0933456561922366,0.015806111696522657,0.06535269709543569,0.13071895424836602,0.056831922611850064,0.07261247040252565,0.03884462151394422,0.04824561403508772,0.0225140712945591,0.088261253309797,0.04336043360433604,0.07391673746813934,0.05741626794258373,0.00760043431053203,0.09562563580874874,0.021589793915603533,0.06433566433566433,0.09799291617473435,0.025518341307814992,0.06762749445676275,0.08962264150943396,0.0395778364116095,0.09178743961352658,0.04855371900826446,0.10104011887072809,0.07160804020100503,0.12558139534883722,0.014435695538057743,0.0893719806763285,0.011152416356877323
F5,0.1416058394160584,0.08961817608078258,0.11301715438950555,0.06300884955752212,0.07839780896953098,0.1885488647581441,0.04759825327510917,0.06291172595520422,0.014660493827160493,0.06203641267700607,0.06990204808548531,0.02198980960042907,0.10276805599745466,0.11192511192511193,0.05044625533566162,0.0861127956337174,0.13391399020141534,0.02439777640518839,0.1285329744279946,0.2006394884092726,0.09488309047780413,0.17917267917267918,0.07351434426229508,0.1536939313984169,0.037825059101654845,0.15080010848928668,0.08019323671497584,0.13857038302024885,0.1253896778662972,0.020500452215857702,0.13998141839578818,0.03598971722365039,0.14113997673516868,0.14833333333333334,0.061765985210961286,0.13592723597776654,0.13707363723302518,0.09133405249910104,0.18458093410108764,0.09190371991247265,0.1654492330168006,0.15591397849462366,0.1791967044284243,0.045303867403314914,0.13341764147960797,0.03452025006795325
G5,0.04966641957005189,0.03297161936560935,0.0372910415773682,0.03193987787693753,0.03507014028056112,0.037482646922720964,0.09289311695579183,0.024525682554372975,0.010193679918450561,0.02716390423572744,0.02497062279670975,0.013853445133065986,0.03456892961266139,0.0347672362993518,0.01711618257261411,0.02822085889570552,0.04619271021291952,0.0052104208416833666,0.029161058770749215,0.06533036377134373,0.0195712954333644,0.060784313725490195,0.021923620933521924,0.04304932735426009,0.006715506715506716,0.05658284023668639,0.019498607242339833,0.04483007953723789,0.043663977218794496,0.006556112610875434,0.0432300163132137,0.013771186440677966,0.03634528016153458,0.05236270753512133,0.01309049516220831,0.047512991833704527,0.04821280133000831,0.038480272771553824,0.05673469387755102,0.020193861066235864,0.07026523964634714,0.044650751547303275,0.07373737373737374,0.013679245283018868,0.04468085106382979,0.012907852276801721
H5,0.07563368765331153,0.04193389245189936,0.05011520737327189,0.029964747356051705,0.03668261562998405,0.05879396984924623,0.021836865767501604,0.12355600200904068,0.006984126984126984,0.10253754531330916,0.023484051875219066,0.014498283098054178,0.03471882640586797,0.051925320886814466,0.023643202579258463,0.043204320432043204,0.05957943925233645,0.01027077497665733,0.04880429477794046,0.07658643326039387,0.04145077720207254,0.08019246190858059,0.027942143326758713,0.05760151085930123,0.011929824561403509,0.07698289269051321,0.026737967914438502,0.0658964484381686,0.06233207952713595,0.006638217164532954,0.06033630069238378,0.01702127659574468,0.04737183646982479,0.06396255850234009,0.02904040404040404,0.06022530329289428,0.06084017382906808,0.03791982665222102,0.0659877800407332,0.04229074889867841,0.09693318729463307,0.07711198428290766,0.09531437725270324,0.021875,0.06832298136645963,0.017275225755791126
A6,0.046348314606741575,0.038817005545286505,0.026415094339622643,0.02717391304347826,0.022988505747126436,0.015533980582524271,0.011876484560570071,0.023769100169779286,0.0210727969348659,0.039735099337748346,0.02535211267605634,0.009776536312849162,0.025951557093425604,0.026905829596412557,0.022684310018903593,0.018211920529801324,0.04265402843601896,0.0062402496099844,0.019748653500897665,0.059282371294851796,0.015122873345935728,0.050073637702503684,0.022598870056497175,0.03678929765886288,0.009708737864077669,0.03464566929133858,0.028846153846153848,0.0358814352574103,0.021442495126705652,0.0029455081001472753,0.043327556325823226,0.008902077151335312,0.023297491039426525,0.038,0.011185682326621925,0.0336,0.03333333333333333,0.01718213058419244,0.047933884297520664,0.018211920529801324,0.04389312977099236,0.038112522686025406,0.06648936170212766,0.01603206412825651,0.027642276422764227,0.0063371356147021544
B6,0.035437430786267994,0.03333333333333333,0.023943661971830985,0.013824884792626729,0.01078582434514638,0.02822085889570552,0.008503401360544218,0.05006418485237484,0.0031446540880503146,0.051094890510948905,0.028985507246376812,0.00591016548463357,0.02575107296137339,0.02706766917293233,0.01978891820580475,0.028868360277136258,0.030303030303030304,0.0045045045045045045,0.030065359477124184,0.04262672811059908,0.02207792207792208,0.03873598369011213,0.01263157894736842,0.035046728971962614,0.019230769230769232,0.0334075723830735,0.01862464183381089,0.028761061946902654,0.02932551319648094,0.005787037037037037,0.04749679075738126,0.009433962264150943,0.033846153846153845,0.03488372093023256,0.014778325123152709,0.030303030303030304,0.02663115845539281,0.018666666666666668,0.03806228373702422,0.008383233532934131,0.053497942386831275,0.03731343283582089,0.05910390848427073,0.008955223880597015,0.032648125755743655,0.006641366223908918
C6,0.07052186177715092,0.037383177570093455,0.0688976377952756,0.02819548872180451,0.03441682600382409,0.04562043795620438,0.004291845493562232,0.011589403973509934,0.005671077504725898,0.02821869488536155,0.10163551401869159,0.03506493506493506,0.05844155844155844,0.036885245901639344,0.0311284046692607,0.060514372163388806,0.06169296987087518,0.009230769230769232,0.052346570397111915,0.08615819209039548,0.021937842778793418,0.05533596837944664,0.027662517289073305,0.04538341158059468,0.017676767676767676,0.0678191489361702,0.018121911037891267,0.0641025641025641,0.07192982456140351,0.0014044943820224719,0.06259780907668232,0.01870503597122302,0.05454545454545454,0.06339144215530904,0.018947368421052633,0.06156156156156156,0.06066176470588235,0.032015065913371,0.0660377358490566,0.02866779089376054,0.07707910750507099,0.08112874779541446,0.07377049180327869,0.014336917562724014,0.046130952380952384,0.014804845222072678
D6,0.034782608695652174,0.02231237322515213,0.027522935779816515,0.013986013986013986,0.01240694789081886,0.004149377593360996,0.007936507936507936,0.01882845188284519,0.009523809523809525,0.012958963282937365,0.04580152671755725,0.03315881326352531,0.041407867494824016,0.03307888040712468,0.011312217194570135,0.013435700575815739,0.029565217391304348,0.0,0.019271948608137045,0.039711191335740074,0.004424778761061947,0.021666666666666667,0.006389776357827476,0.025490196078431372,0.0,0.02867383512544803,0.011876484560570071,0.02711864406779661,0.03056768558951965,0.0017699115044247787,0.028747433264887063,0.00949367088607595,0.017766497461928935,0.025490196078431372,0.008287292817679558,0.04180602006688963,0.036885245901639344,0.008350730688935281,0.02697841726618705,0.009671179883945842,0.03800475059382423,0.023554603854389723,0.054009819967266774,0.009174311926605505,0.027450980392156862,0.004143646408839779
E6,0.04747774480712166,0.00974025974025974,0.0423728813559322,0.016597510373443983,0.02,0.007067137809187279,0.013452914798206279,0.015772870662460567,0.011029411764705883,0.04040404040404041,0.05502392344497608,0.008522727272727272,0.07608695652173914,0.028225806451612902,0.028469750889679714,0.05013927576601671,0.07449856733524356,0.002793296089385475,0.0353356890459364,0.05808080808080808,0.053691275167785234,0.05789473684210526,0.01928374655647383,0.06515580736543909,0.009569377990430622,0.05822784810126582,0.01838235294117647,0.04477611940298507,0.05333333333333334,0.003205128205128205,0.03470031545741325,0.013157894736842105,0.038461538461538464,0.05063291139240506,0.007547169811320755,0.06925207756232687,0.043731778425655975,0.016722408026755852,0.06166219839142091,0.015105740181268883,0.0472972972972973,0.05985915492957746,0.07605633802816901,0.007633587786259542,0.05555555555555555,0.002331002331002331
F6,0.11990950226244344,0.05898876404494382,0.06481481481481481,0.038922155688622756,0.0438871473354232,0.04851752021563342,0.011406844106463879,0.033419023136246784,0.012195121951219513,0.06489675516224189,0.0625,0.01873536299765808,0.07977207977207977,0.10135135135135136,0.01818181818181818,0.10382513661202186,0.11611374407582939,0.01873536299765808,0.0771513353115727,0.14084507042253522,0.05454545454545454,0.1291759465478842,0.05336426914153132,0.1770573566084788,0.025423728813559324,0.10730593607305935,0.0391566265060241,0.1111111111111111,0.08206686930091185,0.009478672985781991,0.11647727272727272,0.03636363636363636,0.09939759036144578,0.12228260869565218,0.05821917808219178,0.100990099009901,0.09947643979057591,0.05449591280653951,0.13784461152882205,0.06091370558375635,0.15384615384615385,0.11842105263157894,0.15681818181818183,0.02654867256637168,0.10743801652892562,0.024444444444444446
G6,0.050335570469798654,0.030364372469635626,0.027210884353741496,0.02736842105263158,0.01440329218106996,0.03282275711159737,0.009925558312655087,0.017786561264822136,0.009456264775413711,0.006024096385542169,0.03968253968253968,0.01610305958132045,0.034026465028355386,0.030534351145038167,0.032679738562091505,0.03756708407871199,0.06016260162601626,0.011686143572621035,0.040268456375838924,0.07142857142857142,0.031042128603104215,0.05422647527910686,0.03225806451612903,0.04526748971193416,0.005361930294906166,0.06830122591943957,0.02586206896551724,0.048576214405360134,0.06564551422319474,0.008576329331046312,0.035343035343035345,0.016736401673640166,0.03941908713692946,0.05202312138728324,0.01507537688442211,0.04878048780487805,0.026530612244897958,0.025540275049115914,0.08020477815699659,0.02697495183044316,0.05052631578947368,0.07251908396946564,0.06784660766961652,0.015283842794759825,0.04638218923933209,0.009915014164305949
H6,0.05245346869712352,0.03643724696356275,0.04009433962264151,0.023529411764705882,0.02857142857142857,0.0325497287522604,0.007444168734491315,0.016981132075471698,0.0,0.01702127659574468,0.022123893805309734,0.013333333333333334,0.040229885057471264,0.05605381165919283,0.027777777777777776,0.05263157894736842,0.06188925081433225,0.006568144499178982,0.03792415169660679,0.06810035842293907,0.02268041237113402,0.07293354943273905,0.019280205655526992,0.05128205128205128,0.018469656992084433,0.056910569105691054,0.012121212121212121,0.06091370558375635,0.057971014492753624,0.0035460992907801418,0.0513347022587269,0.013761467889908258,0.05,0.044989775051124746,0.026041666666666668,0.05314009661835749,0.038461538461538464,0.025341130604288498,0.07441860465116279,0.03759398496240601,0.08647450110864745,0.0616822429906542,0.07417974322396577,0.006564551422319475,0.04021937842778794,0.005502063273727648
A7,0.12520064205457465,0.06851691240242845,0.0804899387576553,0.05853174603174603,0.061669829222011384,0.05735430157261795,0.02528735632183908,0.036273701566364384,0.021627188465499485,0.055603079555175364,0.05750165234633179,0.01771793054571226,0.07493309545049064,0.07916666666666666,0.04610951008645533,0.0768621236133122,0.13967310549777118,0.025726141078838173,0.0824561403508772,0.13151750972762646,0.05185185185185185,0.11541168191414497,0.05955882352941176,0.14502529510961215,0.023228803716608595,0.11834789515488484,0.03814713896457766,0.09010339734121123,0.09618874773139746,0.017391304347826087,0.10320901994796183,0.0329512893982808,0.09746588693957114,0.12439261418853255,0.04631828978622328,0.13899920571882446,0.10555050045495905,0.04519368723098996,0.14391447368421054,0.06905158069883527,0.10919540229885058,0.1170940170940171,0.14996544574982723,0.026743075453677174,0.11092851273623665,0.021414665801427646
B7,0.0594059405940594,0.03779289493575208,0.034454470877768664,0.02418682235195997,0.020177562550443905,0.0244926522043387,0.006091370558375634,0.022962962962962963,0.0036663611365719525,0.024308466051969825,0.023665382498624106,0.01250868658790827,0.032232070910556,0.03993055555555555,0.02288135593220339,0.0379746835443038,0.07385998715478484,0.013140604467805518,0.047547169811320754,0.05396402398401066,0.01749049429657795,0.056625802685347344,0.027906976744186046,0.054813773717498245,0.010183299389002037,0.051595383570943655,0.009038619556285949,0.04657179818887452,0.05139372822299652,0.002617801047120419,0.0552689756816507,0.011750881316098707,0.05545774647887324,0.041604754829123326,0.012745098039215686,0.061596480201131364,0.04798172124904798,0.03319838056680162,0.06533700137551582,0.02426837972876517,0.060759493670886074,0.06955871353777113,0.07887161773172136,0.01760268231349539,0.051883439943141436,0.010279840091376356
C7,0.06588579795021962,0.04340567612687813,0.06841611996251172,0.0400390625,0.03374233128834356,0.04205607476635514,0.015217391304347827,0.03285593934288121,0.007246376811594203,0.03906976744186046,0.04892966360856269,0.014925373134328358,0.06086956521739131,0.058885383806519455,0.026794258373205742,0.054380664652567974,0.09038737446197992,0.0069821567106283944,0.04920767306088407,0.08738601823708207,0.02707275803722504,0.10529634300126103,0.03848797250859107,0.08857615894039735,0.014184397163120567,0.09202453987730061,0.029911075181891674,0.07814661134163209,0.05794556628621598,0.003695491500369549,0.06554621848739496,0.02516175413371675,0.07421875,0.07448630136986302,0.03644158628081458,0.10445468509984639,0.08032490974729242,0.03835360149672591,0.12273800157356413,0.03993344425956739,0.0735009671179884,0.0875,0.10855949895615867,0.023952095808383235,0.06398274622573688,0.0214190093708166
D7,0.13883299798792756,0.0781733746130031,0.07698961937716263,0.06963562753036437,0.06359832635983263,0.05730659025787966,0.013725490196078431,0.04874446085672083,0.015549076773566569,0.06175771971496437,0.07037643207855974,0.015574302401038288,0.10733590733590734,0.08287795992714025,0.0665044606650446,0.09189925119128659,0.11124922311995028,0.009536784741144414,0.09438377535101404,0.1544980443285528,0.07084019769357495,0.16716064018968582,0.06568047337278106,0.16724982505248426,0.023060796645702306,0.097911227154047,0.02106969205834684,0.05624227441285538,0.08830364058869093,0.0051813471502590676,0.11317704122877931,0.031660692951015534,0.12769784172661872,0.13601823708206687,0.042008196721311473,0.13389391979301424,0.12093726379440665,0.052715654952076675,0.17422748191978962,0.06881405563689605,0.10526315789473684,0.14329738058551617,0.16656534954407295,0.02920353982300885,0.11903064861012116,0.02753303964757709
E7,0.0834355828220859,0.04804270462633452,0.04440497335701599,0.029411764705882353,0.01890359168241966,0.04704097116843703,0.002070393374741201,0.020338983050847456,0.010968921389396709,0.020569620253164556,0.02441860465116279,0.0013986013986013986,0.06430868167202572,0.021653543307086614,0.02809917355371901,0.029931972789115645,0.037760416666666664,0.001379310344827586,0.05128205128205128,0.1610978520286396,0.1118421052631579,0.1751054852320675,0.02631578947368421,0.07099697885196375,0.0020876826722338203,0.006858710562414266,0.0018115942028985507,0.012515644555694618,0.009025270758122744,0.0029069767441860465,0.05687203791469194,0.015366430260047281,0.044036697247706424,0.06539074960127592,0.011928429423459244,0.14614343707713126,0.05763239875389408,0.016845329249617153,0.19533527696793002,0.02282453637660485,0.0990990990990991,0.10635155096011817,0.1406060606060606,0.00684931506849315,0.07750759878419453,0.003500583430571762
F7,0.0821529745042493,0.03560528992878942,0.061027837259100645,0.04560622914349277,0.02631578947368421,0.05307855626326964,0.006570302233902759,0.032460732984293195,0.014354066985645933,0.04288939051918736,0.02927927927927928,0.0032520325203252032,0.07237512742099898,0.0392156862745098,0.04529616724738676,0.0379746835443038,0.056768558951965066,0.0027447392497712718,0.06673842841765339,0.1500465983224604,0.0832420591456736,0.16736053288925895,0.03466872110939907,0.11591355599214145,0.00697350069735007,0.03388357949609035,0.0021482277121374865,0.016129032258064516,0.02973568281938326,0.0029182879377431907,0.07583965330444203,0.030943396226415093,0.08632286995515695,0.11739130434782609,0.020151133501259445,0.10331534309946029,0.0823045267489712,0.04184549356223176,0.14779270633397312,0.048180924287118974,0.1166077738515901,0.11042311661506708,0.14351851851851852,0.015170670037926675,0.07867298578199051,0.004464285714285714
G7,0.13715953307392997,0.09812568908489526,0.08946772366930918,0.06831566548881036,0.06327683615819209,0.07838983050847458,0.02710413694721826,0.054838709677419356,0.021037868162692847,0.08844339622641509,0.0906958561376075,0.02077687443541102,0.12570145903479238,0.10553410553410554,0.05867665418227216,0.10162991371045062,0.14548802946593,0.005813953488372093,0.12237762237762238,0.16116870876531575,0.05787037037037037,0.14482758620689656,0.06420404573438875,0.18721973094170405,0.036036036036036036,0.12626728110599078,0.07930607187112763,0.11672794117647059,0.1386946386946387,0.015355086372360844,0.132013201320132,0.032461677186654644,0.1329987452948557,0.13681868743047831,0.05976095617529881,0.15734597156398103,0.1517467248908297,0.08604651162790698,0.21469465648854963,0.08399209486166008,0.17509247842170161,0.18242491657397109,0.19148936170212766,0.046875,0.1488673139158576,0.037333333333333336
H7,0.116991643454039,0.10517090271691498,0.11100746268656717,0.07458563535911603,0.08088235294117647,0.09067131647776809,0.03943044906900329,0.05699916177703269,0.026615969581749048,0.0913081650570676,0.09225310467179183,0.03147077713551702,0.12935323383084577,0.119140625,0.07337723424270931,0.10646387832699619,0.12751677852348994,0.032188841201716736,0.10658578856152513,0.1526479750778816,0.09116279069767441,0.1610337972166998,0.06896551724137931,0.21619365609348914,0.025871766029246346,0.1381531853972799,0.08654750705550329,0.13352476669059585,0.11228406909788867,0.027365129007036748,0.0992430613961312,0.04865220249835635,0.12067156348373557,0.1540447504302926,0.048370136698212406,0.14245014245014245,0.11637931034482758,0.0765993265993266,0.2036905606813343,0.08245877061469266,0.15355086372360843,0.15600624024961,0.1735483870967742,0.02649656526005888,0.11347517730496454,0.04484304932735426
A8,0.11419632381697302,0.07506824385805277,0.08753907994640464,0.06030150753768844,0.05550239234449761,0.07126330402591392,0.02836074872376631,0.048504079782411606,0.01338766006984866,0.07062834875791525,0.07645671943415291,0.02513847464848743,0.10134797803295058,0.09660724554341575,0.059353471118177,0.09013398294762484,0.12342038753159225,0.013710368466152529,0.10019940179461616,0.14378818737270876,0.048011639185257034,0.1365554276946682,0.06514538093485461,0.1844484629294756,0.03428201811125485,0.12363067292644757,0.05537150970184572,0.119821283509342,0.09770992366412214,0.012111425111021397,0.12095238095238095,0.0310272536687631,0.12316384180790961,0.14174048983845752,0.0354306658521686,0.15160349854227406,0.10953729933899906,0.05182072829131653,0.17491007194244604,0.06795224977043159,0.1356684755796744,0.15948670944087992,0.17270710059171598,0.03195390256678889,0.1203585147247119,0.01702127659574468
B8,0.12344886606760805,0.09203227433182047,0.09944163786227067,0.06820027063599458,0.06841964046149718,0.07917466410748561,0.02799138726545678,0.062187812187812185,0.022510822510822513,0.08764406325381935,0.0852157943067034,0.016097875080489377,0.12299741602067184,0.09426479560707748,0.05600445806631374,0.09530483531885074,0.13235916984328674,0.013374944271065538,0.10963631537032122,0.15,0.049832171443325586,0.13149284253578733,0.0860939907550077,0.18965118965118966,0.030795262267343484,0.15765272607838843,0.10480472042708626,0.14003673094582186,0.07933081489476525,0.007120605251446373,0.12264376043903603,0.03297161936560935,0.1382416899658279,0.1295923502767992,0.04146999325691166,0.1384263114071607,0.12783720323506392,0.08184006418828564,0.1785243741765481,0.07778317938745746,0.16279697624190065,0.16368834882058614,0.1988172920065253,0.04004576659038902,0.1352796969021618,0.030969397104636247
C8,0.09196428571428572,0.06912681912681913,0.06438026474127558,0.04189944134078212,0.03577512776831346,0.05672609400324149,0.008316008316008316,0.035852178709321565,0.005821474773609315,0.055588762701733414,0.05785123966942149,0.015604681404421327,0.07586933614330875,0.07770961145194274,0.040145985401459854,0.06981317600786627,0.10744147157190635,0.006829268292682927,0.0861974904528096,0.11769686706181202,0.03777777777777778,0.09820031298904539,0.051610239471511145,0.09830159547092125,0.014763014763014764,0.07952204367531933,0.03327965646806227,0.0734094616639478,0.10685805422647528,0.041401273885350316,0.0907258064516129,0.025665399239543727,0.08468002585649645,0.10174102285092491,0.018646408839779006,0.09933774834437085,0.08256382400869093,0.043936731107205626,0.12835349815886377,0.053830227743271224,0.09797101449275362,0.10891647855530474,0.13769655758606034,0.02603550295857988,0.09004092769440655,0.01211867948182198
D8,0.0728643216080402,0.04616503089785533,0.050094876660341556,0.02174788562223117,0.019417475728155338,0.03464285714285714,0.008184882041405874,0.019884309472161965,0.007723761926397092,0.02148826104257859,0.014976353126642144,0.0035506778566817302,0.059854014598540145,0.02616147947677041,0.02939975500204165,0.027281913102054564,0.02154509079716836,0.0023841961852861036,0.05486862442040186,0.01513747296879827,0.0016240357287860333,0.01513140430050438,0.016280353200883002,0.07681708577333793,0.006522829904666332,0.09737484737484738,0.08904109589041095,0.11031390134529148,0.007561436672967864,0.0006589785831960461,0.041852487135506,0.01976410583359898,0.045230631437527986,0.0665163472378805,0.0032679738562091504,0.08333333333333333,0.05415162454873646,0.026242544731610338,0.11676753292986829,0.031127012522361358,0.10028653295128939,0.09297374024130589,0.1290137614678899,0.010965837199493884,0.08045977011494253,0.002672367717797969
E8,0.04256908140403286,0.015371477369769428,0.03806870937790158,0.013257575757575758,0.011494252873563218,0.019230769230769232,0.0023121387283236996,0.00919963201471941,0.004282655246252677,0.012466607301869992,0.0036319612590799033,0.0023023791250959325,0.026688907422852376,0.0077777777777777776,0.021021021021021023,0.0213903743315508,0.00944767441860465,0.0017683465959328027,0.03356282271944923,0.005747126436781609,0.003552397868561279,0.0074211502782931356,0.010810810810810811,0.034970857618651124,0.0011976047904191617,0.13998613998613998,0.09288537549407115,0.11802853437094682,0.0070052539404553416,0.0032733224222585926,0.019417475728155338,0.012417218543046357,0.01520086862106406,0.046948356807511735,0.0022727272727272726,0.09546165884194054,0.02347024308466052,0.012487992315081652,0.09785407725321889,0.015202702702702704,0.06448508180943215,0.05596330275229358,0.10639777468706536,0.004901960784313725,0.05,0.0013633265167007499
F8,0.0670081092616304,0.038232373386295926,0.048,0.030761209593326382,0.022835900159320233,0.03188405797101449,0.015432098765432098,0.030680728667305847,0.006666666666666667,0.027876330461226558,0.034646739130434784,0.0056942619360490585,0.057460164171897636,0.044050343249427915,0.021482277121374866,0.04698295716259788,0.06496062992125984,0.00505514705882353,0.05756823821339951,0.055152979066022546,0.012664640324214792,0.04043987229514012,0.03289949385394071,0.09965466206216082,0.007708479327259986,0.03589543503706594,0.0157600406710727,0.028592647604901596,0.08154730789336122,0.05730533683289589,0.07950780880265026,0.015531660692951015,0.05970149253731343,0.1032192130812468,0.009621552277100705,0.08241534067727459,0.048525214081826834,0.030042918454935622,0.11094377510040161,0.04085422469823584,0.08732394366197183,0.09788092835519677,0.11801242236024845,0.010520487264673311,0.06007226738934056,0.00757002271006813
G8,0.10443995963673057,0.07201889020070838,0.06338028169014084,0.056921086675291076,0.045954692556634306,0.06153846153846154,0.039504260263361735,0.04434447300771208,0.01348314606741573,0.06887052341597796,0.06858316221765914,0.02164730728616684,0.09375,0.09771986970684039,0.051824817518248176,0.07084785133565621,0.11904761904761904,0.01725097384529772,0.09634760705289673,0.14674735249621784,0.05416666666666667,0.1423963133640553,0.07768361581920905,0.1525633106856084,0.028284671532846715,0.1381161542215715,0.04850498338870432,0.1131369798971482,0.13908118313404658,0.03796761585706309,0.1190744920993228,0.03237410071942446,0.1292834890965732,0.10952970297029703,0.041530944625407164,0.123094958968347,0.10851202079272254,0.05905511811023622,0.1705150976909414,0.07163000564015792,0.13620807665982204,0.1514342895263509,0.1763869132290185,0.023653088042049936,0.12009106431417188,0.01878612716763006
H8,0.132890365448505,0.07859922178988327,0.08620689655172414,0.06650641025641026,0.058159722222222224,0.07220496894409938,0.024514811031664963,0.05389221556886228,0.01599247412982126,0.09367493995196156,0.08924843423799582,0.030553787396562698,0.10670511896178803,0.12755102040816327,0.07071547420965059,0.10396039603960396,0.13203214695752008,0.03194444444444444,0.11424100156494522,0.15838509316770186,0.06666666666666667,0.19176470588235295,0.07676455435342606,0.17816527672479152,0.03909465020576132,0.13598209289311697,0.06255283178360102,0.13995215311004786,0.12448812448812449,0.018633540372670808,0.11835577604535791,0.04533152909336942,0.1292929292929293,0.13274336283185842,0.046812749003984064,0.13451086956521738,0.12053571428571429,0.06578947368421052,0.17755775577557756,0.07167955024595925,0.1443850267379679,0.14591009579955785,0.17412333736396615,0.025328330206378986,0.12560054907343857,0.020361990950226245
A5,0.10668207202002696,0.07655729909652877,0.08317978415372466,0.05005382131324004,0.058681672025723476,0.0602688919796013,0.026619343389529725,0.05723336853220697,0.012156448202959831,0.0626965820926819,0.06592103033384172,0.023943661971830985,0.09659090909090909,0.09754224270353302,0.04622927854307728,0.0878169449598021,0.11086870289567632,0.01557377049180328,0.08375751966682092,0.1417260490894695,0.06144526179143228,0.12990330231709543,0.061756876663708965,0.14592533119229226,0.02564102564102564,0.11654787131573878,0.07425626610447411,0.1109846328969835,0.09943502824858758,0.01861971260878365,0.10127446517979062,0.03400035417035594,0.1254831229064674,0.12238805970149254,0.05423406279733587,0.1239850779021286,0.10999484801648635,0.06625766871165645,0.1598479767493852,0.06485114239556888,0.1262572789835892,0.14754098360655737,0.14914202263599854,0.03156190990018883,0.09829991281604185,0.031512605042016806
B5,0.11875786823331934,0.18081180811808117,0.11642743221690591,0.09278350515463918,0.0692588092345079,0.07962823411203215,0.03244206773618538,0.05163758068371982,0.012124886329190664,0.05384990253411306,0.048071442143264295,0.01983852364475202,0.08604887983706722,0.09256004686584651,0.04201680672268908,0.07303628847037207,0.12068591274148036,0.016977128035840602,0.09416149068322982,0.14616216216216216,0.07063676205207528,0.14527363184079603,0.05801621958827199,0.09667405764966741,0.022150768131475526,0.13291549600172897,0.05819209039548023,0.11693464188765922,0.10420997920997921,0.016697588126159554,0.13746145940390544,0.03120509135701088,0.11777501553760099,0.1245618765165813,0.0680073126142596,0.12065392585770204,0.119906868451688,0.0808844922897876,0.13516927741283477,0.08163797600417319,0.15267680105750164,0.11177474402730375,0.17503085150143974,0.03906723198061781,0.09415938864628821,0.02750322303394929
